unix,time,n1,n2,diff,volume
2018-06-23,22:00:00,6180.863532533073,6159.211221666533,21.652310866540574,199.94381927000006
2018-06-23,23:00:00,6195.007582681295,6180.863532533073,14.14405014822205,147.74665177000006
2018-06-24,00:00:00,6192.210191250908,6195.007582681295,-2.7973914303875063,384.2588817499994
2018-06-24,01:00:00,6174.916032432242,6192.210191250908,-17.294158818665892,245.27584523999985
2018-06-24,02:00:00,6152.65015543075,6174.916032432242,-22.2658770014923,125.67537477000006
2018-06-24,03:00:00,6124.571131196056,6152.65015543075,-28.07902423469386,133.96866503000007
2018-06-24,04:00:00,6066.782288910625,6124.571131196056,-57.7888422854312,970.5552823099997
2018-06-24,05:00:00,5997.759999521054,6066.782288910625,-69.02228938957069,590.8929411800005
2018-06-24,06:00:00,5930.903101884529,5997.759999521054,-66.85689763652499,801.5147725699992
2018-06-24,07:00:00,5877.943085171816,5930.903101884529,-52.960016712712786,286.1999928499997
2018-06-24,08:00:00,5840.042356971445,5877.943085171816,-37.900728200371304,554.2514939899992
2018-06-24,09:00:00,5823.964810992578,5840.042356971445,-16.07754597886651,854.4909961699992
2018-06-24,10:00:00,5836.574074095549,5823.964810992578,12.609263102970544,598.9858524900002
2018-06-24,11:00:00,5860.286528393967,5836.574074095549,23.71245429841838,485.74639655999937
2018-06-24,12:00:00,5885.484640739696,5860.286528393967,25.198112345728987,256.1775536600003
2018-06-24,13:00:00,5910.314086598572,5885.484640739696,24.82944585887617,247.48095052999975
2018-06-24,14:00:00,5927.579071196661,5910.314086598572,17.26498459808863,206.14341816
2018-06-24,15:00:00,5910.0341304095755,5927.579071196661,-17.54494078708558,1039.7918799899994
2018-06-24,16:00:00,5952.784758762201,5910.0341304095755,42.75062835262543,1723.5236827800147
2018-06-24,17:00:00,6029.255401357185,5952.784758762201,76.47064259498438,584.590739790001
2018-06-24,18:00:00,6115.925687086594,6029.255401357185,86.67028572940853,256.0857894399997
2018-06-24,19:00:00,6186.288675662458,6115.925687086594,70.36298857586462,252.08562164999972
2018-06-24,20:00:00,6236.204446892393,6186.288675662458,49.91577122993476,190.21971353000004
2018-06-24,21:00:00,6260.215005646528,6236.204446892393,24.010558754134763,83.22607057999984
2018-06-24,22:00:00,6252.991160134509,6260.215005646528,-7.22384551201867,297.2210068099997
2018-06-24,23:00:00,6229.420631957328,6252.991160134509,-23.570528177181586,254.90476713
2018-06-25,00:00:00,6204.392359845124,6229.420631957328,-25.028272112203922,194.38613606999982
2018-06-25,01:00:00,6181.890016410219,6204.392359845124,-22.502343434905015,126.75480869000002
2018-06-25,02:00:00,6162.012732314268,6181.890016410219,-19.877284095950927,146.3087338300001
2018-06-25,03:00:00,6146.171833886222,6162.012732314268,-15.840898428045875,119.13201776999986
2018-06-25,04:00:00,6135.812179408325,6146.171833886222,-10.359654477896584,273.8080751599998
2018-06-25,05:00:00,6133.9239633832785,6135.812179408325,-1.8882160250468587,244.55836713000016
2018-06-25,06:00:00,6137.831688765427,6133.9239633832785,3.907725382148783,389.67246874999944
2018-06-25,07:00:00,6144.000827543962,6137.831688765427,6.169138778534943,251.48414301999995
2018-06-25,08:00:00,6150.360701707067,6144.000827543962,6.359874163104905,444.70585857999987
2018-06-25,09:00:00,6158.880843500445,6150.360701707067,8.520141793377661,247.94692765000008
2018-06-25,10:00:00,6170.2146134397435,6158.880843500445,11.33376993929869,1115.852131049998
2018-06-25,11:00:00,6189.167551423731,6170.2146134397435,18.952937983987795,391.1712280799989
2018-06-25,12:00:00,6188.053777778899,6189.167551423731,-1.1137736448326905,1319.794951550002
2018-06-25,13:00:00,6176.812698258653,6188.053777778899,-11.241079520245876,415.61682347
2018-06-25,14:00:00,6192.778491444503,6176.812698258653,15.965793185850089,1687.4832930200046
2018-06-25,15:00:00,6223.876994862668,6192.778491444503,31.09850341816491,377.3865393299994
2018-06-25,16:00:00,6256.311523654918,6223.876994862668,32.4345287922506,340.1074290400003
2018-06-25,17:00:00,6281.05900963943,6256.311523654918,24.747485984511513,109.87444103
